Quality Control Engineer,Manufacturing/Production/Operations,Quality Assurance/Quality Control,Engineering,Automotive and Parts Manufacturing,Select,Select,3000,3500,Experienced (Non-Manager)
AC Assistant Manager,Marketing,Administration,Select,Manufacturing,Marketing and Advertising   ,Advertising and PR Services,2000,3500,Experienced (Non-Manager)
Digital Marketing Specialist,Marketing,Select,Select,Computer Software,Human Resources   ,Select,2000,5000,Experienced (Non-Manager)
Marketing Executive ,Marketing,Select,Select,Financial Services,Banking,Real Estate/Property Management,7000,10000,Experienced (Non-Manager)
English- Arabic Translator ,Editorial/Writing,Select,Select,Translation and Localization   ,Select,Select,1500,2000,Experienced (Non-Manager)
Interior Designer,Creative/Design,Building Construction/Skilled Trades,Select,Fine Art   ,Furniture   ,Architectural and Design Services,2000,3000,Experienced (Non-Manager)
Software Developer,IT/Software Development,Select,Select,Computer Software,Select,Select,1000,4000,Experienced (Non-Manager)
Field Research Coordinator,Administration,Research,Select,Nonprofit Charitable Organizations,Select,Select,1500,1700,Entry Level
Oracle Application Developer,IT/Software Development,Select,Select,Real Estate/Property Management,Select,Select,4000,15000,Experienced (Non-Manager)
Software Implementer,Customer Service/Support,IT/Software Development,Select,Computer Software,Select,Select,1000,4000,Entry Level
Oracle Function Consultant,IT/Software Development,Select,Select,Real Estate/Property Management,Select,Select,4000,15000,Experienced (Non-Manager)
Web Developer ,IT/Software Development,Select,Select,Real Estate/Property Management,Select,Select,4000,15000,Experienced (Non-Manager)
Senior Technical Translator,Editorial/Writing,Select,Select,Translation and Localization   ,Select,Select,1500,3000,Experienced (Non-Manager)
Industrial Engineering Manager,Engineering,Manufacturing/Production/Operations,Select,Manufacturing,Select,Select,10000,10000,Manager
Senior Java/Software Developer,IT/Software Development,Select,Select,Computer Software,Information Technology Services   ,Computer/IT Services,6000,9000,Experienced (Non-Manager)
Product Supervisor - Pharmaceutical,Marketing,Sales/Retail/Business Development,Medical,Cosmetics   ,Pharmaceuticals   ,Select,5000,7000,Experienced (Non-Manager)
Microsoft Dynamics Greatplains Consultants ,IT/Software Development,Select,Select,Computer/IT Services,Select,Select,1500,2000,Experienced (Non-Manager)
Software Developer ,IT/Software Development,Select,Select,Computer Software,Select,Select,2000,3500,Entry Level
Medical Representative,Customer Service/Support,Sales/Retail/Business Development,Medical,Medical Devices and Supplies,Select,Select,1200,4000,Entry Level
Senior Architect,Engineering,Building Construction/Skilled Trades,Creative/Design,Architectural and Design Services,Select,Select,4000,7000,Experienced (Non-Manager)
Interior Designer ,Engineering,Creative/Design,Select,Architectural and Design Services,Select,Select,2000,8000,Experienced (Non-Manager)
Architecture ( Working Drawings ),Engineering,Creative/Design,Select,Architectural and Design Services,Select,Select,2000,7000,Experienced (Non-Manager)
Mechanical Engineer,Engineering,Select,Select,Architectural and Design Services,Select,Select,2000,7000,Experienced (Non-Manager)
Senior Structure Engineer ,Engineering,Building Construction/Skilled Trades,Select,Architectural and Design Services,Select,Select,4000,8000,Experienced (Non-Manager)
Senior Structure Engineer ,Engineering,Building Construction/Skilled Trades,Select,Architectural and Design Services,Select,Select,4000,8000,Experienced (Non-Manager)
Senior Travel Consultant/Tour Operator,Food Services/Hospitality,Customer Service/Support,Sales/Retail/Business Development,"Travel, Transportation and Tourism",Select,Select,2500,3000,Experienced (Non-Manager)
Senior Unified Communication Specialist,Customer Service/Support,Installation/Maintenance/Repair,IT/Software Development,Information Technology Services   ,Computer/IT Services,Computer Software,3000,6000,Experienced (Non-Manager)
Senior Management Specialist (Microsoft),Customer Service/Support,Installation/Maintenance/Repair,IT/Software Development,Information Technology Services   ,Computer/IT Services,Computer Software,3000,6000,Experienced (Non-Manager)
Production Manager,Manufacturing/Production/Operations,Engineering,Select,Plastics   ,Pharmaceuticals   ,Food and Beverage Production,5000,10000,Manager
Customer Service Representative ,Customer Service/Support,Select,Select,Internet Services,Select,Select,3000,3500,Entry Level
Marketing Manager,Marketing,Select,Select,Automotive and Parts Manufacturing,Select,Select,3000,7000,Manager
Digital Marketing Specialist,Marketing,Select,Select,Internet Services,Select,Select,2500,3500,Experienced (Non-Manager)
Project Coordinator,Administration,Engineering,Project/Program Management,Nonprofit Charitable Organizations,Select,Select,1500,2000,Entry Level
Field Research Officer,Administration,Research,Select,Nonprofit Charitable Organizations,Select,Select,1000,1200,Entry Level
Call Center Advisor ( VF- UK ),Customer Service/Support,Select,Select,Telecommunications Services,Select,Select,2400,2800,Entry Level
Customer Relations Specialist ,Customer Service/Support,Select,Select,Public Relations and Communications   ,Select,Select,3000,3500,Experienced (Non-Manager)
Senior Ruby On Rails Developer,IT/Software Development,Select,Select,Computer Software,Select,Select,3000,6000,Experienced (Non-Manager)
BI Engineer,IT/Software Development,Engineering,Select,Computer Software,Select,Select,3000,8000,Experienced (Non-Manager)
Software Engineer,IT/Software Development,Engineering,Select,Outsourcing/Offshoring   ,Computer Software,Internet Services,3000,8000,Experienced (Non-Manager)
ERP Engineer,IT/Software Development,Engineering,Select,Outsourcing/Offshoring   ,Computer Software,Internet Services,3000,8000,Experienced (Non-Manager)
Senior Web Developer,IT/Software Development,Select,Select,Outsourcing/Offshoring   ,Computer Software,Internet Services,4000,8000,Experienced (Non-Manager)
System Administrator,IT/Software Development,Select,Select,Outsourcing/Offshoring   ,Computer Software,Internet Services,3000,8000,Experienced (Non-Manager)
Senior PHP Software Development Engineer ,IT/Software Development,Engineering,Select,Information Technology Services   ,Select,Select,3000,15000,Experienced (Non-Manager)
I.T,IT/Software Development,Select,Select,Computer/IT Services,Select,Select,1000,1500,Entry Level
Software Engineer (Ruby/Rails/Node.js),IT/Software Development,Engineering,Select,Computer Software,Select,Select,5000,15000,Experienced (Non-Manager)
Front End Developer - AngularJS / Javascript,IT/Software Development,Select,Select,Computer Software,Select,Select,3000,10000,Experienced (Non-Manager)
Business Relation Development Executive,Sales/Retail/Business Development,Marketing,Select,Translation and Localization   ,Select,Select,1500,2000,Entry Level
Manufacturing Project Manager (Civil Engineer),Engineering,Manufacturing/Production/Operations,Select,Agriculture/Forestry/Fishing/Farming,Select,Select,8000,15000,Manager
Event Planner ,Marketing,Customer Service/Support,Select,Business Services - Other,Marketing and Advertising   ,Select,1500,3000,Experienced (Non-Manager)
Software Developer,IT/Software Development,Select,Select,Computer Software,Select,Select,2000,3000,Entry Level
.Net Developer,IT/Software Development,Select,Select,Computer Software,Select,Select,2000,3000,Entry Level
Telesales Agent ,Sales/Retail/Business Development,Customer Service/Support,Select,Engineering - Mechanical or Industrial   ,Select,Select,1500,2500,Experienced (Non-Manager)
TELESALES,Marketing,Select,Select,Advertising and PR Services,Select,Select,1000,3000,Entry Level
Account Manager,Sales/Retail/Business Development,Customer Service/Support,Marketing,Consumer Services   ,Telecommunications Services,Market Research   ,2500,3000,Entry Level
Call Center Advisor,Customer Service/Support,Sales/Retail/Business Development,Select,Telecommunications Services,Select,Select,2400,5000,Entry Level
Marketing Specialist,Marketing,Select,Select,Real Estate/Property Management,Select,Select,2000,4000,Experienced (Non-Manager)
Senior Software Quality Specialist,IT/Software Development,Quality Assurance/Quality Control,Select,Telecommunications Services,Select,Select,3000,6000,Experienced (Non-Manager)
Web/ Graphic Designer,Creative/Design,Select,Select,Information Technology Services   ,Select,Select,2500,3500,Experienced (Non-Manager)
Customer Service Agent,Customer Service/Support,Select,Select,Marketing and Advertising   ,Select,Select,1200,1500,Entry Level
"Sales Engineer ""Electrical or Mechanical""",Sales/Retail/Business Development,Engineering,Marketing,Engineering - Mechanical or Industrial   ,Select,Select,2000,3500,Experienced (Non-Manager)
"Production Supervisor ""Engineer""",Engineering,Manufacturing/Production/Operations,Select,Manufacturing,Select,Select,1750,2250,Entry Level
international Marketing Coordinator  ,Marketing,Select,Select,Food and Beverage Production,Select,Select,1500,2000,Experienced (Non-Manager)
Sales Accounts Manager ,Sales/Retail/Business Development,Customer Service/Support,Select,Information Technology Services   ,Select,Select,3000,4000,Experienced (Non-Manager)
Freelance Translator,Editorial/Writing,Select,Select,Media Production   ,Select,Select,20,25,Entry Level
Communication Officer,Customer Service/Support,Administration,Marketing,Financial Services,Select,Select,2500,2500,Entry Level
Technical Sales Representative (Chemist),Sales/Retail/Business Development,Biotech/R&D/Science,Select,Personal and Household Services,Select,Select,2500,3000,Entry Level
Software Development Engineer,IT/Software Development,Engineering,Select,Computer Software,Information Technology Services   ,Select,2500,3500,Experienced (Non-Manager)
Executive Secretary,Customer Service/Support,Administration,Select,Education,Computer Software,Computer/IT Services,1000,1500,Experienced (Non-Manager)
Senior Software Engineer,IT/Software Development,Engineering,Select,Financial Services,Select,Select,8000,12000,Experienced (Non-Manager)
Sales Engineer ,Engineering,Sales/Retail/Business Development,Creative/Design,Architectural and Design Services,Furniture   ,Select,1500,3000,Entry Level
Ruby on Rails Software Developer,IT/Software Development,Engineering,Select,Computer Software,Select,Select,5000,15000,Experienced (Non-Manager)
Graphic Designer,Creative/Design,Select,Select,Graphic Design   ,Select,Select,2000,5000,Entry Level
Call Center Agent,Customer Service/Support,Select,Select,"Travel, Transportation and Tourism",Select,Select,1200,1500,Entry Level
"Telesales Agent ""Real Estate""",Customer Service/Support,Sales/Retail/Business Development,Select,Real Estate/Property Management,Select,Select,2000,2400,Entry Level
Telesales Supervisor (Real Estate),Customer Service/Support,Sales/Retail/Business Development,Select,Real Estate/Property Management,Select,Select,3000,4000,Experienced (Non-Manager)
Branch Manager  (Real Estate),Customer Service/Support,Sales/Retail/Business Development,Management,Real Estate/Property Management,Select,Select,5000,7000,Experienced (Non-Manager)
Sales Executive - Healthcare ,Sales/Retail/Business Development,Marketing,Select,"Health, Wellness and Fitness   ",Healthcare Services and Hospital,Insurance,1500,3000,Entry Level
Interior Designer,Creative/Design,Select,Select,Architectural and Design Services,Furniture   ,Business Supplies and Equipment   ,2000,4000,Experienced (Non-Manager)
Quality Control Coordinator,Quality Assurance/Quality Control,Administration,Select,Nonprofit Charitable Organizations,Select,Select,1500,1700,Experienced (Non-Manager)
Software Quality Assurance Engineer,Quality Assurance/Quality Control,IT/Software Development,Engineering,Computer Software,Select,Select,1000,6000,Entry Level
Sales Engineer ,Engineering,Sales/Retail/Business Development,Creative/Design,Architectural and Design Services,Furniture   ,Select,1500,3000,Entry Level
